"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DDRGK1",40.382020702531,-0.5773388251655,0.594930058670128,-0.970431425932739,0.331831490579257,0.999884470867876
"ITPA",40.9050533042654,0.175612354333182,0.484452693800664,0.362496393518746,0.716981118100124,0.999884470867876
"SLC4A11",7.70369532961334,-0.127236848283412,0.824772610200841,-0.154269003007299,0.877397636726245,NA
"C20orf194",461.455213784711,-0.0533833315682698,0.330974849467257,-0.161291202803466,0.871864051692643,0.999884470867876
"ATRN",150.470920561328,0.0211034105393945,0.33704230354019,0.0626135363950776,0.950074250084606,0.999884470867876
"ADAM33",78.8091437685149,1.16533425232635,0.584677025889438,1.99312475217167,0.0462477882147823,0.755121161471146
"C20orf27",11.6341684577507,-0.367835619815472,0.679835290713744,-0.541065791729185,0.588462235690671,NA
"SPEF1",5.54830718316698,-0.0647271899842813,0.94895271806001,-0.0682090780208799,0.945619200588042,NA
"CENPB",17.8915472627499,-0.848324788520894,0.576888683513919,-1.47051729868164,0.141421704075933,0.999884470867876
"CDC25B",55.6269831166593,-0.127662717751718,0.455764405004903,-0.280106819114899,0.779395553144934,0.999884470867876
"AP5S1",5.07575406864615,-0.0135425500787557,1.03976276303893,-0.0130246538538991,0.989608123596774,NA
"MAVS",82.6365233117904,-0.130508197276572,0.377250376229134,-0.345945837300646,0.729383419800575,0.999884470867876
"PANK2",86.4129042330724,0.237932939730796,0.37434902780241,0.635591178445328,0.52504292073725,0.999884470867876
"RNF24",176.378130289688,0.188820373940678,0.441008838694227,0.428155531983786,0.668537888848108,0.999884470867876
"SMOX",110.769075294145,0.0882425898071011,0.4114985422646,0.214442047161275,0.830202355312269,0.999884470867876
"PRNP",295.279641847509,-0.484591075076296,0.392800530275816,-1.23368233422706,0.21732129923671,0.999884470867876
"RASSF2",22.1685105666568,0.378819448099703,0.549824654708002,0.688982287090935,0.490834414315264,0.999884470867876
"SLC23A2",124.149724798243,0.0747524464240934,0.403134621078251,0.1854279997688,0.852893348571801,0.999884470867876
"TMEM230",60.1565090483151,-0.363307624543391,0.425390314123087,-0.854057115269128,0.393073343828289,0.999884470867876
"PCNA",7.4128532413455,-0.525468099831525,0.835204345811849,-0.629149144717094,0.529251419036796,NA
"CDS2",125.600111387464,-0.158152665822319,0.358442794568082,-0.441221495365504,0.659052653079826,0.999884470867876
"GPCPD1",61.6001449540845,-1.10474022303937,0.508173567314501,-2.1739427118917,0.0297094378287686,0.660808086615034
"SHLD1",45.3247916339573,-0.222719472600206,0.460101851673579,-0.484065586326341,0.628339323543094,0.999884470867876
"CHGB",4.61396592519217,0.210693894001944,1.06151773688035,0.198483630260521,0.842666691132295,NA
"TRMT6",6.43971326139389,0.26793961083042,0.917147352535361,0.292144561165366,0.770176097145974,NA
"MCM8",11.7917327932218,-0.108828376835197,0.688993025138402,-0.157952799033541,0.874493992614543,NA
"CRLS1",86.198016767853,0.317938471803166,0.408782580704213,0.777769129143054,0.436705130232204,0.999884470867876
"BMP2",3.18754371061033,-0.508882392104777,1.2035393427238,-0.422821568053683,0.672425450307559,NA
"TMX4",59.38031707225,0.199105913278384,0.45358303316335,0.438962436248534,0.660688754801631,0.999884470867876
"PLCB1",1714.20143493269,-0.259778570454952,0.291680001323981,-0.89062866592079,0.373128415328936,0.999884470867876
"PLCB4",30.904289992833,-0.481439953427574,0.771420028590945,-0.624095739783888,0.53256471157277,0.999884470867876
"LAMP5",5.92375824708617,-0.0908680769156882,0.913613516803078,-0.0994600837711491,0.920772979241802,NA
"PAK5",27.3650506762323,0.190684143077125,0.518807799378375,0.367542938455434,0.713214069284061,0.999884470867876
"SNAP25-AS1",23.9792080708418,0.475137018928713,0.647236101449087,0.734101540172026,0.462886854936264,0.999884470867876
"SNAP25",226.322174172868,-0.0402769001322795,0.35245500162589,-0.114275297403869,0.909019564018032,0.999884470867876
"MKKS",17.1506042743847,0.0563254765200363,0.601850989594683,0.0935870796822462,0.925437173484515,0.999884470867876
"SLX4IP",157.429236167269,-0.0819945395258455,0.368756509673369,-0.222354147994494,0.824038202936358,0.999884470867876
"JAG1",23.3214756115505,-1.34133318078144,0.567075001009411,-2.36535410376727,0.0180128389429213,0.563365118155821
"AL050403.2",20.9925954067909,-0.687055154691527,0.688047958242268,-0.998557072165032,0.318009304242957,0.999884470867876
"BTBD3",109.865963132457,0.261527224047697,0.355073915590666,0.736543047980998,0.461400279814558,0.999884470867876
"SPTLC3",16.5465286198791,1.29819600624787,0.754436978276643,1.72074811233846,0.0852965417080752,0.924130488089176
"TASP1",107.923232004469,0.0610745953947321,0.435920115821293,0.140105017360038,0.888577016416499,0.999884470867876
"ESF1",106.208195997325,-0.639822024438479,0.377700213060018,-1.69399434343662,0.0902663579285318,0.942596035252668
"NDUFAF5",55.5474961575313,-0.0999718188257928,0.472733480085722,-0.211476070634271,0.832515802836549,0.999884470867876
"SEL1L2",5.95940926205512,-0.876130994581539,0.942013626658116,-0.930061911832101,0.352339029875478,NA
"MACROD2",1392.08742887303,0.0222493766012041,0.429353482349323,0.0518206501539492,0.9586716012131,0.999884470867876
"KIF16B",198.667038027735,0.0692687964770523,0.321965283142257,0.215143681955444,0.829655297945117,0.999884470867876
"SNRPB2",24.1185972725286,-0.0767189542831914,0.575690691033412,-0.133264191132698,0.893984446294445,0.999884470867876
"PCSK2",32.9368466585451,0.496325453393915,0.51632836289053,0.961259324619251,0.336421794237711,0.999884470867876
"DSTN",67.2484429450999,-0.0792840108914194,0.418397884024115,-0.189494292200698,0.849705428223122,0.999884470867876
"RRBP1",61.8158944462774,-0.508462124201552,0.433313834894351,-1.17342693275769,0.240624642019686,0.999884470867876
"SNX5",56.0288703780132,-0.089127387414026,0.413811762646372,-0.215381474040386,0.829469912646305,0.999884470867876
"OVOL2",7.41729344931524,0.245800532270906,0.887956494003886,0.276815963316588,0.781921423023916,NA
"MGME1",30.7530153559382,0.607197643153421,0.534368786862024,1.13628950283393,0.255835422560249,0.999884470867876
