"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"POU3F4",64.4113573496253,-0.154998708797317,0.364140657457385,-0.425656145840997,0.670358421812311,NA
"RPS6KA6",257.131923589175,0.00249116151057078,0.240272195908239,0.0103680806726475,0.991727616715933,0.9998806796601
"HDX",166.668388210926,0.28391056938297,0.283360296542511,1.00194195463222,0.316371628040698,0.860755997782318
"APOOL",70.7991274607482,-0.0619860100958739,0.349886384079265,-0.177160395249423,0.859382403548411,0.983698181085508
"SATL1",25.3856459587181,-0.113916855336786,0.543645206015028,-0.209542646704838,0.834024646982267,NA
"ZNF711",68.0972754973958,-0.155433728729892,0.400719862120113,-0.387886260260546,0.698100206380691,0.959320753556883
"CHM",301.512845578766,0.0561016265914809,0.251534802367284,0.223037234066572,0.823506527715548,0.98017216060518
"DACH2",148.36053731339,0.428249856416022,0.310531406292228,1.3790870995284,0.16786790084449,0.725920741814034
"KLHL4",40.1336471242399,1.45228696417161,0.524434475562034,2.76924388431024,0.00561865595577205,NA
"PCDH11X",813.560308017914,-0.0297102469895421,0.190641725846927,-0.15584335935669,0.876156492324546,0.984096456347864
"NAP1L3",494.235895276882,-0.961262089238929,0.22133051345644,-4.34310694096011,1.40481707020739e-05,0.0065604957178685
"FAM133A",73.545739199408,0.220038740965334,0.350985805165966,0.626916353102336,0.53071406719897,0.937161521145409
"DIAPH2",489.659786088621,0.0335221976817134,0.231667123938293,0.144699848264367,0.88494785896513,0.98455079026098
"DIAPH2-AS1",15.4022667622611,0.836080266963135,0.678232270595345,1.23273442331081,0.217674864377356,NA
"PCDH19",199.71239455879,-0.138702950574209,0.266788248441345,-0.519899026229799,0.603133954147271,0.949275347187014
"SYTL4",7.60432139954009,0.216631045016563,0.919337620916085,0.235638181325266,0.813713443173013,NA
"CSTF2",19.1390775799926,0.165710397930087,0.586850868285705,0.282372246315588,0.777658093688472,NA
"XKRX",6.54525739494604,-0.225891802191618,0.971158744165965,-0.232600286563465,0.816071804769116,NA
"TRMT2B",23.2427341902617,-0.164532298516959,0.524334172079299,-0.31379282007215,0.753678397919672,NA
"TMEM35A",144.866544480414,-0.947159384118286,0.280681960656296,-3.37449325886003,0.000739517271655357,0.0608398539121743
"CENPI",8.6202281154812,-0.25131990196269,0.851281919749104,-0.295225231656231,0.767821828461256,NA
"DRP2",45.6932742151666,0.158640529470311,0.405865787656767,0.390869430966846,0.695893750598522,NA
"HNRNPH2",109.252057259975,-0.890369578167787,0.287402976383693,-3.09798315024794,0.00194842506384473,0.105279364193528
"ARMCX4",171.243163118525,0.143998846269633,0.258784659005411,0.556442745961312,0.577908223939763,0.945091040160724
"ARMCX1",28.8683439945954,-0.415873530793169,0.488364986147666,-0.851562955144826,0.394456707736427,NA
"ARMCX6",15.7796854861917,-0.676842592899071,0.629471067998904,-1.07525607976036,0.282260093984958,NA
"ARMCX3",85.444311732436,0.0463043033125706,0.325323873183965,0.142332939969599,0.886817029050227,0.98455079026098
"ARMCX2",47.205588804617,-0.465580312481205,0.39103321590553,-1.19064134079516,0.233794415003592,NA
"NXF5",15.0374576976222,0.697173466120143,0.694348802591436,1.00406807575409,0.31534580180832,NA
"ZMAT1",123.947603007391,0.55145815460827,0.328614970819476,1.67812851993043,0.0933220121892592,0.625710211016723
"TCEAL2",95.6042969519499,-0.773386513167526,0.338153619028505,-2.28708631121388,0.0221907857201694,0.350442891397264
"TCEAL6",33.7717512713043,-0.545575733375885,0.493172272730267,-1.10625792150784,0.268614899031831,NA
"BEX5",31.2277656365131,-0.314964794980119,0.497282761615464,-0.633371633388075,0.526490984666775,NA
"ARMCX5",20.0028939475835,-0.126608525580845,0.596502103764082,-0.212251599419203,0.831910753150142,NA
"GPRASP1",159.03364755095,-0.267905593216871,0.29991370986448,-0.893275580292504,0.37170961189211,0.888569448830206
"GPRASP2",57.4463600388391,-0.163205634313556,0.365486597753533,-0.446543417232537,0.655204757587131,NA
"BHLHB9",124.042659767311,-0.572926084266769,0.29261720587082,-1.95793710271328,0.0502373935617728,0.519630335796848
"LINC00630",122.776934041808,-0.218739272001566,0.292527347973834,-0.74775665768225,0.454606949571533,0.914577602223254
"Z68871.1",21.2895751873456,0.309759007206665,0.559156762277129,0.553975250062598,0.579595784087669,NA
"BEX1",163.140911745168,-1.24759502652677,0.311434100984302,-4.00596794822304,6.17640246570216e-05,0.0183551451458003
"BEX4",173.655197300231,-0.684972372837878,0.266911443404948,-2.56629076707912,0.0102792619991204,0.250667200782653
"TCEAL8",33.8361091009028,-0.536273353644487,0.4887259373047,-1.09728850611451,0.272515293748605,NA
"TCEAL5",42.5750722730349,-0.623585511122144,0.428988697570033,-1.45361757700001,0.146052360998011,NA
"BEX2",148.993978124291,-0.841920344170204,0.299201004215419,-2.81389544924133,0.00489451442202806,0.178772822855975
"TCEAL7",63.8934185305177,-0.789825135973901,0.380825289480222,-2.07398289397196,0.0380808995650595,NA
"TCEAL9",30.9214888309661,-1.34322088629406,0.585096228806903,-2.29572644662757,0.0216915273156493,NA
"BEX3",231.645025722815,-1.0581710759731,0.290651479930552,-3.64068703942583,0.000271911492292569,0.0319678095104197
"RAB40A",19.7836046949987,0.289523170840928,0.577610481214044,0.501242931451654,0.616200163434634,NA
"TCEAL4",83.1921185657603,-0.827549506923439,0.33731356015803,-2.45335380687256,0.0141531055841175,0.278211739188043
"TCEAL3",61.3741914011225,-0.283107058572247,0.367936367364714,-0.769445707691133,0.441628763228364,NA
"TCEAL1",65.437181730871,-0.454515545813438,0.412403740994807,-1.10211305241085,0.270412525591092,0.83205744301954
"MORF4L2",301.220767790952,-0.509171697029872,0.233720323418344,-2.17855122559662,0.0293650228733109,0.397491758893803
"PLP1",344.936489892128,1.45350587787503,1.32068407500443,1.1005704584347,0.271083648649599,0.83205744301954
"RAB9B",67.210372799313,-0.206355927864603,0.359480542765982,-0.574039213017821,0.565941266179478,0.943073302204604
"TMSB15B.1",30.0718225880209,-0.14085092991562,0.490025250524666,-0.287436065314619,0.773778449605759,NA
"SLC25A53",62.009070078311,0.0506510218693584,0.381833599129719,0.132652081914224,0.894468540935579,NA
"ZCCHC18",7.54604167461933,0.618021000128243,1.04326649176792,0.592390348012563,0.553589228134111,NA
"FAM199X",128.872839493506,-0.699639549731712,0.281802815912017,-2.48272731934003,0.013038084980424,0.268905361520543
"IL1RAPL2",581.455790023414,0.316469616733141,0.28049407939571,1.12825774224873,0.259211084320388,0.824219686194186
"MUM1L1",6.5088453579748,-0.314748425844677,0.96913599421473,-0.324772196805786,0.74535348856733,NA
"CXorf57",43.6393525229774,-0.0760957948571533,0.439368810337421,-0.173193438102068,0.86249938133712,NA
"RNF128",54.0983051105454,-0.354441392409662,0.369942684570039,-0.958098124907124,0.338013280917893,NA
"TBC1D8B",25.3639717883161,-0.100362855790987,0.543170735009554,-0.184772207562364,0.853407707633992,NA
"MORC4",49.2903377994521,-0.189931342462749,0.407485598053916,-0.466105657156546,0.641139874148081,NA
"RBM41",135.093269818635,-0.0585809547402997,0.280563972092704,-0.208797139216946,0.834606604692014,0.981243820880099
"FRMPD3",85.9668781069339,-0.111469070498705,0.318070832028282,-0.350453607417839,0.725998301072605,0.961624167830772
"PRPS1",127.366743766457,-0.893523694538007,0.317842204171146,-2.81121790250636,0.00493543485168752,0.179265961446294
"TSC22D3",89.012180233597,-0.893272495379885,0.330195472394263,-2.70528390017805,0.006824603592503,0.199964656163291
"MID2",64.9777034914969,0.292383785376695,0.350856531679669,0.833342859478643,0.404651390881626,0.90174616844737
"AL034399.2",13.8135483655739,-0.363407862860328,0.755624458880993,-0.480937135622237,0.630561178586539,NA
"PSMD10",34.8622542108387,-1.00101707156822,0.445857296843415,-2.24515125950664,0.0247584238552195,NA
"ATG4A",22.3033599114337,-0.100215118448005,0.54986015084788,-0.182255648628972,0.855382102939833,NA
"COL4A5",54.3952112269707,1.67134838001861,1.19005924053735,1.40442452197921,0.160192472958944,NA
"AL035425.2",9.8279938222491,-0.370557253996184,0.835790011559402,-0.443361668446845,0.657504156863438,NA
"ACSL4",265.656794333232,-0.248841794953616,0.228250969892257,-1.09021133654362,0.275620060714846,0.833104002290182
"TMEM164",105.024443688299,-0.12020231391196,0.330624257318122,-0.363561690503255,0.716185338342153,0.960959293116774
