"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CAMSAP1",38.4839395859735,0.171410073350601,0.474881972211691,0.360953001758067,0.718134580981809,0.999211251908953
"UBAC1",21.3288228265161,0.46441611141808,0.592359887588902,0.784010060688622,0.433034207002157,0.999211251908953
"NACC2",22.0968529614,-0.31520460045403,0.555562228406302,-0.567361466164164,0.570468624372294,0.999211251908953
"TMEM250",7.79505408699606,-0.173928493033684,0.804229851660568,-0.216267143870073,0.828779518418932,NA
"QSOX2",13.8021787867833,-1.1527718664125,0.639978189517357,-1.80126742644444,0.0716607393506624,NA
"GPSM1",9.48193582443667,-0.740485178598953,0.732260522763147,-1.0112318711444,0.311905465025172,NA
"CARD9",31.3313381313771,0.353602742158783,0.507261598049287,0.697081631092496,0.485751709064052,0.999211251908953
"SNAPC4",15.880612994728,-0.634658128558225,0.647193205718055,-0.980631630478996,0.326774430359765,NA
"ENTR1",25.6193543271463,-0.555215968281472,0.559551277425609,-0.992252168265824,0.321074529869307,0.999211251908953
"PMPCA",19.29990282868,-0.413300157999539,0.659418188479903,-0.626764874278464,0.530813371601731,NA
"INPP5E",14.6655238506282,-0.946607767962143,0.622474302141116,-1.52071782675383,0.128330663163825,NA
"SEC16A",34.5208577363041,-0.18207942713791,0.508730133086809,-0.357909656408814,0.720410924021516,0.999211251908953
"NOTCH1",38.3526498913104,-0.707193030424562,0.483817596855666,-1.46169348742298,0.143825222699353,0.999211251908953
"EGFL7",19.2692851287377,-1.10951823178836,0.622394143389449,-1.78266174830329,0.0746413816346006,NA
"AGPAT2",23.6384224401149,-0.913876869326453,0.53375960896897,-1.71215066477535,0.0868689065483644,0.927621570232382
"FAM69B",5.60081733116611,-0.553011760383621,0.901794165528317,-0.613235016950501,0.539720954125003,NA
"SNHG7",19.4834980656651,-0.870048925379219,0.598664645334116,-1.45331602953377,0.146136028715909,NA
"RABL6",58.1218201919735,-0.473200116212915,0.432844692409881,-1.09323303372014,0.274291496650522,0.999211251908953
"AJM1",7.5268066861828,-0.802861609444846,0.806320881585729,-0.995709807075714,0.319391163683625,NA
"PHPT1",31.8969575654108,-0.685167312611898,0.514256807651767,-1.3323446620776,0.182746957339196,0.999211251908953
"EDF1",56.2271565476137,-0.748650018240573,0.447033780065668,-1.67470569702942,0.0939919891129505,0.944389250842369
"TRAF2",10.6747702093666,-0.773641730378115,0.744289897058442,-1.03943602275898,0.298601997953015,NA
"FBXW5",38.6702185410592,-0.190730590312604,0.486896492940296,-0.391727180372177,0.69525980482007,0.999211251908953
"LCNL1",8.14857534261836,1.15295071727101,0.848918562876523,1.35814054220264,0.174419092844925,NA
"PAXX",78.8006672095566,-0.685886569348251,0.435855955943921,-1.5736542313913,0.115567408322369,0.998654665910514
"ABCA2",71.5868781288011,0.334012906114481,0.556651653044664,0.60003936804564,0.548479999007269,0.999211251908953
"UAP1L1",15.1228034247378,-0.449450809137393,0.632443850747053,-0.710657252191629,0.477296655688414,NA
"MAN1B1",25.001451594887,0.139603751688126,0.554589542025755,0.251724457656005,0.80125405112887,0.999211251908953
"DPP7",116.007952850797,-0.433162003453268,0.408450646318978,-1.06050022776801,0.288917086407958,0.999211251908953
"GRIN1",128.070133055266,-0.440148807757476,0.407976315859329,-1.07885872450802,0.280650711367514,0.999211251908953
"ANAPC2",14.8165447621302,-0.845986821551589,0.64993527241746,-1.30164780625755,0.193036809422628,NA
"SSNA1",24.6178811772436,-0.827312777183094,0.555273700265061,-1.48991889367023,0.136245563065732,0.999211251908953
"TPRN",14.4343523883544,0.0800776978326804,0.644521677442623,0.124243606747903,0.901122396503087,NA
"NDOR1",12.4531126282558,0.592637635987891,0.686856338072841,0.86282618815267,0.38823303824388,NA
"BX255925.3",15.5923083561559,-0.16727701651615,0.65910342625428,-0.253794791307329,0.799654097663324,NA
"RNF208",18.2129417917869,-0.378266261133669,0.594192022648729,-0.636606091491219,0.524381456377726,NA
"TUBB4B",21.5565022970986,-0.260660791019766,0.59071614954626,-0.441262341007579,0.65902308600023,0.999211251908953
"NELFB",26.6948986675015,-0.732637525620538,0.536403177872786,-1.36583367855119,0.171991173001033,0.999211251908953
"TOR4A",9.09861820979252,-0.511913170777149,0.790542161693795,-0.647546956484063,0.517278014447536,NA
"EXD3",43.1089542405804,-0.537702053066695,0.475585869472609,-1.13060981745099,0.258219353557955,0.999211251908953
"NOXA1",18.0185058735213,0.660769011112188,0.610542017118052,1.08226623653393,0.279134244037159,NA
"NSMF",33.3669192540436,-0.0806478774793385,0.511118141301249,-0.15778715518494,0.874624520537715,0.999211251908953
"PNPLA7",18.4241097291778,-0.159142036223983,0.617689363750003,-0.257640888063587,0.796684070588058,NA
"MRPL41",61.1782438173106,0.176177255825038,0.452023727488227,0.389752230052186,0.69671977059649,0.999211251908953
"DPH7",25.753695797042,0.428888708650644,0.539072280418832,0.795605198466927,0.42626154410654,0.999211251908953
"ZMYND19",11.7648401373295,-0.0470433880129373,0.696931945783827,-0.0675006911328026,0.946183111837722,NA
"ARRDC1",41.5757097090384,0.246534848740976,0.477681672295004,0.516106987225422,0.605779688121477,0.999211251908953
"ARRDC1-AS1",10.1841798925385,0.394877122741195,0.729877984328206,0.541017993719386,0.588495180360587,NA
"EHMT1",152.473816168285,0.213864919825824,0.397553310873431,0.537952807778055,0.590609629563799,0.999211251908953
"CACNA1B",30.9494861186587,0.180609108633679,0.539446457987577,0.334804512958427,0.737772555954144,0.999211251908953
"LINC01001",187.383753845753,-1.30890819378324,0.548629515706766,-2.38577793631292,0.0170430386665107,0.448457013666336
"AC069287.3",21.8035276931953,0.738204311530584,0.811008856696097,0.910229654627811,0.362701408081023,0.999211251908953
"BET1L",24.159950116678,-0.523762827157743,0.563493465432593,-0.929492282143239,0.352634023103885,0.999211251908953
"RIC8A",10.3206840844351,-0.694924671835034,0.717130494148293,-0.969035172127729,0.332527640738032,NA
"SIRT3",12.4178152875119,0.205303926917044,0.716479098284454,0.286545591362856,0.774460279769676,NA
